,url,img,bank,card_name,card_type,card_feature_description,card_benefit_description,cost_interest_rate_annum,cost_annual_fee,cost_annual_fee_condition,required_income,required_age,required_applicant,cashback,cashback_category,cashback_info,reward,reward_category,reward_info,travel_benefit,travel_benefit_category,travel_benefit_info,premium,premium_info,petrol,petrol_info
118,https://ringgitplus.com/en/credit-card/Citi-Business-Signature-Card.html,https://ringgitplus.com/img/card-400/5266550d1d7879c0400004e6/citi-business-signature-card.jpg,citibank,citi_business_signature_card,,,,15% p.a.,0,free,2000,21 years old  years old primary card,Any Business,TRUE,"{""on selected Retail Spends"": [""0.75%"", ""uncapped"", ""any amount monthly""], ""on Utilities"": [""0.2%"", ""uncapped"", ""any amount monthly""]}",Get 0.75% cashback on selected spending and 0.2% cashback on utility spending with a minimum redemption value of RM200.,FALSE,,,TRUE,"{""Personal Accident"": [""Up to RM500,000""], ""Delayed Flight"": [""Up to RM1,250""], ""Missed Flight"": [""Up to RM1,250""], ""Lost Luggage"": [""Up to RM6,000""], ""Delayed Luggage"": [""Up to RM2,000""]}","Discount at selected premium golf club worlwide with Visa Signature. Complimentary travel insurance coverage of up to RM500,000.",TRUE,"Complimentary Corporate Liability Waiver Insurance of up to RM75,000 per cardholder to protect against misuse by employees.",FALSE,
119,https://ringgitplus.com/en/credit-card/HSBC-Amanah-MPower-Platinum-Credit-Card-i.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000e1/hsbc-amanah-mpower-platinum-credit-card-i.jpg,hsbc,hsbc_amanah_mpower_platinum_credit_card-i,,,,15% p.a.,0,free*,3000,21 years old  years old primary card | 18 years old supplementary card,Anybody,TRUE,"{""Petrol"": [""1%"", ""RM15"", ""up to RM2,000 monthly""], ""Groceries"": [""1%"", ""RM15"", ""up to RM2,000 monthly""], ""eWallets"": [""1%"", ""RM15"", ""up to RM2,000 monthly""], ""All Local and Overseas Retail Spends"": [""0.2%"", ""uncapped"", ""any amount monthly""]}","Up to 8% cashback on petrol, groceries and eWallets for monthly spend above RM2,000. Get extra 0.2% cash back on all other spending with RM15 cap per category. Maximize your cashback by getting your loved ones a supplementary card!",FALSE,,,FALSE,,,TRUE,"Spoil yourself with some retail therapy under HSBC VIP SmartPrivileges Programme and enjoy great deals and discounts at more than 6,500 shopping outlets nationwide.",TRUE,"Swipe your petrol purchases and get up to 8% cashback everyday with a minimum spend of RM2,000 or more each month."
120,https://ringgitplus.com/en/credit-card/HSBC-Platinum-Credit-Card.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000e3/hsbc-platinum-credit-card.jpg,hsbc,hsbc_platinum_credit_card,,,,15% p.a.,RM240,not_free,3000,21 years old  years old primary card | 18 years old supplementary card,Anybody,FALSE,,,TRUE,"{""8 points on every RM1"": [""on Contactless spend""], ""5 points on every RM1"": [""on Online, Overseas and Groceries expenses""]}","Tap for your daily purchases (contactless purchases via MasterCard Tap & Go™, Visa payWave or Samsung Pay) and earn 8X reward points, while spending on Online (Lazada, Shopee, Zalora, Grab, HappyFresh & Fave), Overseas and Groceries purchases will give you 5X reward points.",TRUE,,"Enjoy more shopping, dining, and entertainment perks while abroad with HSBC's Home & Away. You'll get special discounts when you swipe using your HSBC Platinum credit card, wherever you go!",TRUE,Extra savings and special discounts every month at more than 6500 Shopping outlets nationwide with your HSBC Platinum credit card. Get 5% off all activities booked via KLOOK.,FALSE,
121,https://ringgitplus.com/en/credit-card/HSBC-Visa-Signature.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000dd/hsbc-visa-signature.jpg,hsbc,hsbc_visa_signature,,,,15% p.a.,RM600,not_free,6000,21 years old  years old primary card | 18 years old supplementary card,Anybody,FALSE,,,TRUE,"{""8 points on every RM1"": [""on online spend in foreign currency""], ""5 points on every RM1"": [""on online retail spends in Ringgit Malaysia""]}","Get 1x Reward Points plus up to 7x Additional Reward Points for every Ringgit spent with HSBC Visa Signature, capped at 30,000 Additional Reward Points per month per eligible cardholder.",TRUE,,Complimentary 6x lounge access to Plaza Premium Lounge for primary cardholders and 25% off for supplementary cardholders.,TRUE,"Indulge and enjoy special VIP treatment and discounts while shopping at more than 6500 shopping outlets nationwide. With new and exciting offers every month, you'll be spoilt for choices with the HSBC Visa Signature!",FALSE,
122,https://ringgitplus.com/en/credit-card/HSBC-Premier-World-MasterCard.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000de/hsbc-premier-world-mastercard.jpg,hsbc,hsbc_premier_world_mastercard,,,,15% p.a.,0,free,,21 years old  years old primary card | 18 years old supplementary card,"HSBC Premier account holder with minimum RM 200,000 in total relationship balance",FALSE,,,TRUE,"{""10 points on every RM1"": [""on overseas hotel room and dining expenses""], ""8 points on every RM1"": [""at Mid Valley Megamall and The Gardens Mall""], ""5 points on every RM1"": [""on airline tickets, local hotels , and all purchases at participating malls nationwide""], ""1 point on every RM1"": [""on all other spend""]}","Get 5X Reward Points on shopping with HSBC partners and 10X reward points on your overseas hotel and dining spend, and 8X at Mid Valley Megamall and The Gardens Mall. For anything outside of these categories, you still enjoy 1X Reward Point for every RM1 spent.",TRUE,,"Complimentary 6x access to KLIA Plaza Premium Lounge. Enjoy Grab complimentary rides when you spend a minimum of RM2,500 per transaction on airline ticket(s).",TRUE,"Wallet Protection Insurance and e-Commerce protection by MasterCard, unlimited WiFi via Boingo, overseas Cash Advance facility and top-notch card security with free 24-hour card loss reporting line.",FALSE,
123,https://ringgitplus.com/en/credit-card/HSBC-Amanah-Premier-World-MasterCard-i.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000db/hsbc-amanah-premier-world-mastercard-i.jpg,hsbc,hsbc_amanah_premier_world_mastercard-i,,,,15% p.a.,0,free,,21 years old  years old primary card | 18 years old supplementary card,"HSBC Amanah Premier account holder with minimum RM200,000 in total relationship balance",TRUE,"{""Overseas Spend"": [""1%"", ""uncapped"", ""any amount monthly""], ""Local Spend"": [""0.5%"", ""uncapped"", ""any amount monthly""]}",Get 1% cash back on all your overseas shopping purchases and 0.5% cash back when you spend locally with no annual fees charged.,FALSE,,,TRUE,"{""Personal Accident"": [""Up to RM750,000""]}","Worldwide Concierge Service, Emergency Helpdesk, and Free Travel Insurance up to RM1,500,000. Enjoy 6x Complimentary access to Plaza Premium Lounge (Malaysia, Hong Kong, Singapore) PLUS 1 complimentary access of up to 3 consecutive hours per day.",TRUE,"Get USD2,000 Emergency Cash, USD200 E-commerce Protection and USD100 Wallet Protection during your trip.",FALSE,
124,https://ringgitplus.com/en/credit-card/HSBC-Advance-Visa-Platinum.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000e2/hsbc-advance-visa-platinum.jpg,hsbc,hsbc_advance_visa_platinum,,,,15% p.a.,0,free,3000,21 years old  years old primary card | 18 years old supplementary card,HSBC Advance Account members only,FALSE,,,TRUE,"{""3 points on every RM1"": [""on auto-billing and online transactions""], ""1 point on every RM1"": [""on other transactions""]}",Get 3x rewards points for every auto-billing and online transactions.,TRUE,,"Give new meaning to ""Global Recognition"". Your HSBC Advance Visa Platinum Credit Card is recognized across the globe, allowing you the luxury of enjoying the best local offers available.",TRUE,"Get exclusive deals and savings at more than 6,500 Shopping outlets nationwide with your HSBC Advance Visa Platinum Credit Card. With new and exciting offers every month, you'll enjoy better savings on your shopping spree.",FALSE,
125,https://ringgitplus.com/en/credit-card/HSBC-Premier-Travel-Credit-Card.html,https://ringgitplus.com/img/card-400/58bfe18b38697197252abc24/hsbc-premier-travel-credit-card.jpg,hsbc,hsbc_premier_travel_credit_card,,,,15% p.a.,0,free*,3000,21 years old  years old primary card | 18 years old supplementary card,"HSBC Premier Account members only with min. RM200,000 in total relationship balance with HSBC",FALSE,,,TRUE,"{""11 points on every RM10"": [""overseas spend in foreign currency (online, utility and insurance transactions)""], ""1 point on every RM4"": [""local spend in Ringgit Malaysia (online, utility and insurance transactions)""]}","Earn 1.1 Air Miles for every RM1 spend overseas, capped at 20,000 Air Miles; wheres 1 Air Mile for every RM4 spend locally, capped 30,000 Air Miles per calendar month. You can also convert Air Miles to cash back into Premier Junior Savers Account!",TRUE,,"12 complimentary visits at Plaza Premium Lounge for primary cardholder, and Wallet Protection Insurance and e-Commerce protection by MasterCard",TRUE,"Enjoy Grab complimentary rides with a minimum spend of RM2,500 per transaction on airline ticket(s), unlimited WiFi via Boingo at over 1 million hotspots worldwide, discounts at Agoda and Expedia, and World MasterCard Benefits",FALSE,
126,https://ringgitplus.com/en/credit-card/Hong-Leong-Wise-Gold.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000d9/hong-leong-wise-gold.jpg,hong_leong_bank,hong_leong_wise_gold,,,,15% p.a.,RM98,not_free,2000,21 to 65 years old  years old primary card | 18 years old supplementary card,Anybody,TRUE,"{""Petrol"": [""1%"", ""RM18"", ""from RM500 and above monthly""], ""Groceries"": [""1%"", ""RM18"", ""from RM500 and above monthly""], ""Dining"": [""1%"", ""RM18"", ""from RM500 and above monthly""], ""Others"": [""0.25%"", ""uncapped"", ""from RM500 and above monthly""]}","Get 8% weekend cashback on petrol, groceries and dining when you spend more than RM500 in a month, capped at RM18 per category. All spends below RM500 in a month earn you 0.25% cashback capped at RM1.25 per month.",FALSE,,,FALSE,,,FALSE,,TRUE,"Plan your refueling wisely because you can get 8% cashback if you do it over the weekends. Fill up your tank on weekdays to get 1% cashback, both capped at RM18 per month."
127,https://ringgitplus.com/en/credit-card/Hong-Leong-Wise-Platinum.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000da/hong-leong-wise-platinum.jpg,hong_leong_bank,hong_leong_wise_platinum,,,,15% p.a.,RM98,not_free,5000,21 to 65 years old  years old primary card | 18 years old supplementary card,Anybody,TRUE,"{""Petrol"": [""1%"", ""RM18"", ""from RM500 and above monthly""], ""Groceries"": [""1%"", ""RM18"", ""from RM500 and above monthly""], ""Dining"": [""1%"", ""RM18"", ""from RM500 and above monthly""], ""Others"": [""0.25%"", ""uncapped"", ""from RM500 and above monthly""]}","Spend more than RM500 in a month to earn 8% weekend cashback on petrol, groceries and dining, capped at RM18 per category. Any spends below RM500 in a month earn you 0.25% cashback capped at RM1.25 per month.",FALSE,,,FALSE,,,FALSE,,TRUE,"Plan you refueling wisely because you can get 8% cashback if you do it over the weekends. Fill up your tank on weekdays to get 1% cashback, both capped at RM18 per month."
128,https://ringgitplus.com/en/credit-card/Hong-Leong-Im-Card.html,https://ringgitplus.com/img/card-400/552b421e81576f1f3d29c7ca/hong-leong-im-card.jpg,hong_leong_bank,hong_leong_i'm_card,,,,15% p.a.,0,free,2000,21 to 65 years old  years old primary card | 18 years old supplementary card,Anybody,FALSE,,,FALSE,,,TRUE,,Enjoy 0 conversion markup when you exchange foreign currencies while travelling.,FALSE,,FALSE,
129,https://ringgitplus.com/en/credit-card/GSC-Hong-Leong-Platinum-Visa.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000b8/gsc-hong-leong-platinum-visa.jpg,hong_leong_bank,gsc_-_hong_leong_platinum_visa,,,,15% p.a.,RM300,not_free,5000,21 to 65 years old  years old primary card | 18 years old supplementary card,Anybody,FALSE,,,TRUE,"{""3 points on every RM1"": [""online Spend""], ""1 point on every RM1"": [""other Retail Spends""]}","Spend overseas, online and at GSC to earn 3x reward points. Other retail spends get you 1x reward point. Extra 1x reward point will be rewarded when you spend RM1,000 and above for Other Retail Spend category.",FALSE,,,TRUE,"New-to-bank gets 10 free movie tickets upon approval. Every day (except Wednesday) get RM6 off on movie tickets. Plus, 30% discount on snacks & drinks purchases on GSC app & 10% discount at GSC counters.",FALSE,
130,https://ringgitplus.com/en/credit-card/GSC-Hong-Leong-Gold-Visa.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000b7/gsc-hong-leong-gold-visa.jpg,hong_leong_bank,gsc_-_hong_leong_gold_visa,,,,15% p.a.,RM150,not_free,2000,21 to 65 years old  years old primary card | 18 years old supplementary card,Anybody,FALSE,,,TRUE,"{""3 points on every RM1"": [""online Spend""], ""1 point on every RM1"": [""other Retail Spends""]}","Earn 3x reward points on overseas, online and at GSC spends; 1x reward point for other retail spends. Spend RM1,000 and above on Other Retail Spend category to earn extra 1x reward point.",FALSE,,,TRUE,"New-to-bank get 5 free movie ticket upon approval. Every day (except Wednesday) get RM6 off for movie ticket purchases via GSC mobile app. Plus, 30% discount on foods and beverages via online purchases and 10% for purchases at GSC counters.",FALSE,
131,https://ringgitplus.com/en/credit-card/Hong-Leong-Sutera-Platinum-Card.html,https://ringgitplus.com/img/card-400/56a874d842df52bf63de741b/hong-leong-sutera-platinum-card.jpg,hong_leong_bank,hong_leong_sutera_platinum_card,,,,15% p.a.,0,free*,5000,21 to 65 years old  years old primary card | 18 years old supplementary card,Any Business,FALSE,,,TRUE,"{""6 points on every RM1"": [""on overseas purchases""], ""3 points on every RM1"": [""on weekend local purchases""], ""1 point on every RM1"": [""on other retail purchases""]}","Earn up to 6x rewards points for retail spending, travel and dining.",TRUE,"{""Personal Accident"": [""Up to RM1,700,000""], ""Delayed Flight"": [""Up to RM1,200""], ""Missed Flight"": [""Up to RM1,200""], ""Lost Luggage"": [""Up to RM2,500""], ""Delayed Luggage"": [""Up to RM1,200""]}",Complimentary unlimited Plaza Premium Lounge access to KLIA and klia2 for the first 250 card holders each month. What's more - you can enjoy travel insurance coverage of up to RM1.7 million.,TRUE,"24 hours, 7 days a week Visa Platinum Concierge Service is available for information such as concert bookings, dinner reservations and more.",FALSE,
132,https://ringgitplus.com/en/credit-card/Hong-Leong-Essential.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000d6/hong-leong-essential.jpg,hong_leong_bank,hong_leong_essential,,,,15% p.a.,0,free*,2000,21 to 65 years old  years old primary card | 18 years old supplementary card,Anybody,TRUE,"{""All Retail"": [""1%"", ""uncapped"", ""from RM7,001 and above monthly""], ""Insurance Transactions"": [""0.4%"", ""uncapped"", ""any amount monthly""]}","With your Hong Leong Essential Credit Card, you always get something back. Whenever you use it for shopping or dining, you'll enjoy 1% cash back on your purchases. And there's no cap on how much you can get. The more you spend, the more cash back you get.",FALSE,,,FALSE,,,FALSE,,FALSE,
133,https://ringgitplus.com/en/credit-card/Hong-Leong-Visa-Infinite-P.html,https://ringgitplus.com/img/card-400/52de46d478d623a405002db7/hong-leong-visa-infinite-p.jpg,hong_leong_bank,hong_leong_visa_infinite_p,,,,15% p.a.,0,free,,21 years old  years old primary card | 18 years old supplementary card,Invitation Only,FALSE,,,TRUE,"{""5 points on every RM14"": [""local Retail""], ""5 points on every RM9"": [""overseas Retail""]}","Any retail spend on your credit card will be converted automatically to Malaysian Airlines Enrich Miles. For every RM2.80 spent locally, or RM1.80 overseas, you will receive 1 MAS Enrich Miles point. The reward point that you earn will never expire!",TRUE,"{""Travel Insurance"": [""Up to RM3,000,000""], ""Delayed Flight"": [""Up to RM2,000""], ""Missed Flight"": [""Up to RM2,000""], ""Lost Luggage"": [""Up to RM8,000""], ""Delayed Luggage"": [""Up to RM4,000""]}","You will have complimentary 4x access to Priority Pass airport lounges worldwide, comprehensive travel insurance plus benefits, and Visa Infinite Concierge Services to help you with any bookings or reservations at any time of the day.",TRUE,"Enjoy preferential foreign currency exchange rate at domestic airports, and 24-Hour Hong Leong Premium Card Services Line to assist you at anytime, anywhere.",FALSE,
134,https://ringgitplus.com/en/credit-card/Hong-Leong-Visa-Infinite.html,https://ringgitplus.com/img/card-400/52de431e78d623a405002db3/hong-leong-visa-infinite.jpg,hong_leong_bank,hong_leong_visa_infinite,,,,15% p.a.,0,free,12500,21 to 70 years old  years old primary card | 18 years old supplementary card,Anybody,FALSE,,,TRUE,"{""5 points on every RM14"": [""local Retail""], ""5 points on every RM9"": [""overseas Retail""]}","Any retail spend on your credit card will be converted automatically to Malaysian Airlines Enrich Miles. To receive 1 MAS Enrich Mile, you will have to either spend RM2.80 locally, or only RM1.80 whenever overseas. The reward point that you earn will never expire!",TRUE,"{""Personal Accident"": [""Up to RM3,000,000""], ""Travel Insurance"": [""Up to RM3,000,000""], ""Delayed Flight"": [""Up to RM2,000""], ""Missed Flight"": [""Up to RM2,000""], ""Lost Luggage"": [""Up to RM8,000""], ""Delayed Luggage"": [""Up to RM4,000""]}","You will have complimentary 4x access to Plaza Premium Airport Lounges in Malaysia and Singapore, comprehensive travel insurance plus benefits, and Visa Infinite Concierge Services to help you with any bookings or reservations at any time of the day.",TRUE,"Enjoy preferential foreign currency exchange rate at domestic airports, and 24-Hour Hong Leong Premium Card Services Line to assist you at anytime, anywhere.",FALSE,
135,https://ringgitplus.com/en/credit-card/The-Store-Pacific-Hong-Leong-Platinum-MasterCard.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000c2/the-store-pacific-hong-leong-platinum-mastercard.jpg,hong_leong_bank,the_store_pacific_hong_leong_platinum_mastercard,,,,15% p.a.,0,free*,5000,21 to 65 years old  years old primary card | 18 years old supplementary card,Anybody,TRUE,"{""The Store and Pacific"": [""6%"", ""RM30"", ""from RM1,501 and above monthly""], ""Other Retail"": [""0.5%"", ""uncapped"", ""from RM1 and above in a single receipt""]}","Earn up to 6% cashback at The Store and Pacific, capped at RM30 per month. 0.5% uncapped cashback on any other retail purchases.",FALSE,,,TRUE,"{""Personal Accident"": [""Up to RM300,000""], ""Travel Insurance"": [""Up to RM1,700,000""], ""Delayed Flight"": [""Up to RM1,200""], ""Missed Flight"": [""Up to RM1,200""], ""Lost Luggage"": [""Up to RM2,500""], ""Delayed Luggage"": [""Up to RM1,200""]}",Travel with peace of mind with the Hong Leong Travel Protection Plan. Just charge your holiday tickets to your credit card and enjoy complimentary coverage.,FALSE,,FALSE,
136,https://ringgitplus.com/en/credit-card/Hong-Leong-Platinum-Business-MasterCard.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000c4/hong-leong-platinum-business-mastercard.jpg,hong_leong_bank,hong_leong_platinum_business_mastercard,,,,15% p.a.,0,free*,5000,25 to 65 years old  years old primary card | 18 years old supplementary card,Anybody,FALSE,,,FALSE,,,TRUE,,Enjoy 6x complimentary access to Plaza Premium Lounge in Malaysia and Singapore (per year). Get preferential Forex Rates to save more money.,TRUE,Take advantage of our low interest rate of 12.85% p.a. whenever you use your Platinum Business Credit Card's cheque facility and enjoy great savings.,FALSE,
137,https://ringgitplus.com/en/credit-card/Hong-Leong-AirAsia-Platinum-Visa.html,https://ringgitplus.com/img/card-400/5c25a8533789a7aa1e09058a/hong-leong-airasia-platinum-visa.jpg,hong_leong_bank,hong_leong_airasia_platinum_visa,,,,15% p.a.,0,free*,2000,21 to 65 years old  years old primary card | 18 years old supplementary card,Anybody,FALSE,,,TRUE,"{""1 point on every RM -"": [""for AirAsia transactions""], ""1 point on every RM2"": [""for overseas transactions""], ""1 point on every RM3"": [""for local transactions""]}","Get 5,000 Welcome BIG Points with min. spend RM2,500 in the first 60 days upon card approval + 5,000 Additional BIG Points per quarter with min. spend RM5,000 per quarter.",TRUE,,Earn 1 BIG Point for every RM1 AirAsia flight booking spend.,TRUE,"Enjoy instant upgrade to Platinum Freedom Flyer status where you get to enjoy Priority Check-in, Priority Boarding, Xpress baggage collection and up to 7X more BIG Points!",FALSE,
138,https://ringgitplus.com/en/credit-card/Hong-Leong-AirAsia-Gold-Visa.html,https://ringgitplus.com/img/card-400/5c25e03bf38a34286a6bb3b1/hong-leong-airasia-gold-visa.jpg,hong_leong_bank,hong_leong_airasia_gold_visa,,,,15% p.a.,0,free*,2000,21 to 65 years old  years old primary card | 18 years old supplementary card,Anybody,FALSE,,,TRUE,"{""1 point on every RM1"": [""for AirAsia transactions""], ""1 point on every RM2"": [""for overseas transactions""], ""1 point on every RM5"": [""for local transactions""]}",Earn 1 BIG Point for every RM2 overseas spend and RM5 local spend.,TRUE,,Earn 1 BIG Point for every RM1 AirAsia flight booking spend.,TRUE,"Enjoy 3,000 Welcome BIG Points when you spend min. RM1,500 within 60 days of the card approval and extra 3,000 BIG Points when you spend min. RM3,000 per calendar quarter.",FALSE,
139,https://ringgitplus.com/en/credit-card/Hong-Leong-Emirates-HLB-Platinum-Card.html,https://ringgitplus.com/img/card-400/5d8c43e829b550c865d2b001/hong-leong-emirates-hlb-platinum-card.jpg,hong_leong_bank,hong_leong_emirates_hlb_platinum_card,,,,15% p.a.,0,free*,5000,21 to 65 years old  years old primary card | 18 years old supplementary card,Anybody,FALSE,,,TRUE,"{""1.5 points on every RM4"": [""for Emirates transaction""], ""1.25 points on every RM4"": [""for overseas transaction""], ""0.5 point on every RM4"": [""for local transaction""]}","Earn 2,500 Skywards Miles as Welcome Bonus for your first retail transaction (within 45 days from the card approval date) and 2,500 Skywards Miles as Anniversary Bonus when you spend RM50,000 within the card anniversary.",TRUE,"{""Personal Accident"": [""Up to RM40,000""], ""Travel Insurance"": [""Up to RM1,500,000""], ""Delayed Flight"": [""Up to RM12,000""], ""Missed Flight"": [""Up to RM12,000""], ""Lost Luggage"": [""Up to RM12,000""], ""Delayed Luggage"": [""Up to RM12,000""]}","Get Skyward Miles Welcome Bonus and Anniversary Bonus of 2,500 Miles each. Enjoy free airport transfer and overseas medical, travel & retail insurance.",TRUE,Free 1x green fee/month at selected golf clubs in Malaysia and travel & lifestyle services.,FALSE,
140,https://ringgitplus.com/en/credit-card/Hong-Leong-Emirates-HLB-World-Card.html,https://ringgitplus.com/img/card-400/5d8c3db729b550c865d2afff/hong-leong-emirates-hlb-world-card.jpg,hong_leong_bank,hong_leong_emirates_hlb_world_card,,,,15% p.a.,RM800,not_free,7500,21 to 65 years old  years old primary card | 18 years old supplementary card,Anybody,FALSE,,,TRUE,"{""2 points on every RM4"": [""for Emirates transaction""], ""1.5 points on every RM4"": [""for overseas transaction""], ""1 point on every RM4"": [""for local transaction""]}","Earn 75,000 Skywards Miles + 5,000 Skywards Miles (Anniversary Bonus) when you spend RM200,000 in a year. Get extra 5,000 Skywards Miles as Welcome Bonus for your first retail transaction (within 45 days from the card approval date).",TRUE,"{""Personal Accident"": [""Up to RM85,000""], ""Travel Insurance"": [""Up to RM3,000,000""], ""Delayed Flight"": [""Up to RM24,000""], ""Missed Flight"": [""Up to RM24,000""], ""Lost Luggage"": [""Up to RM24,000""], ""Delayed Luggage"": [""Up to RM24,000""]}","Get Skyward Miles Welcome Bonus and Anniversary Bonus of 5,000 Miles each. Enjoy free economy class flight to Europe, 2x Emirates KLIA lounge access and overseas medical, travel & retail insurance.",TRUE,"Free golf privileges, airport transfer, airport lounges membership, WiFi and travel & lifestyle services worldwide.",FALSE,
141,https://ringgitplus.com/en/credit-card/Hong-Leong-Emirates-HLB-World-Elite-Card.html,https://ringgitplus.com/img/card-400/5d8c31bc29b550c865d2aff8/hong-leong-emirates-hlb-world-elite-card.jpg,hong_leong_bank,hong_leong_emirates_hlb_world_elite_card,,,,15% p.a.,"RM1,800",not_free,20833.33,21 to 65 years old  years old primary card | 18 years old supplementary card,Anybody,FALSE,,,TRUE,"{""2.5 points on every RM4"": [""for Emirates transaction""], ""1.75 points on every RM4"": [""for overseas transaction""], ""1 point on every RM4"": [""for local transaction""]}","Earn 150,000 Skywards Miles (equivalent to return business class flight to Europe) + 10,000 Skywards Miles (Anniversary Bonus) when you spend RM300,000 in a year. Get extra 10,000 Skywards Miles as Welcome Bonus for your first retail transaction (within 45 days from the card approval date).",TRUE,"{""Personal Accident"": [""Up to RM2,000,000""], ""Travel Insurance"": [""Up to RM2,000,000""], ""Delayed Flight"": [""Up to RM30,000""], ""Missed Flight"": [""Up to RM30,000""], ""Lost Luggage"": [""Up to RM30,000""], ""Delayed Luggage"": [""Up to RM30,000""]}","Get Skyward Miles Welcome Bonus and Anniversary Bonus of 10,000 Miles each. Enjoy complimentary 4x of Emirates KLIA Lounge Access, airport transfer, overseas medical & travel insurance and automatic purchase protection.",TRUE,"Complimentary golf privileges, airport lounges membership, limo and WiFi services worldwide.",FALSE,
142,https://ringgitplus.com/en/credit-card/Hong-Leong-Visa-Infinite-Doctors-Edition.html,https://ringgitplus.com/img/card-400/5dd64321746d443b4aeae1ed/hong-leong-visa-infinite-doctors-edition.jpg,hong_leong_bank,hong_leong_visa_infinite_doctor's_edition,,,,15% p.a.,0,free,,21 to 70 years old  years old primary card | 18 years old supplementary card,Registered Medical Doctors and Dentists,FALSE,,,TRUE,"{""5 points on every RM9"": [""overseas Retail""], ""5 points on every RM14"": [""local Retail""]}","Your credit card retail spend will be converted automatically to Malaysian Airlines Enrich Miles. To receive 1 MAS Enrich Mile, you will have to either spend RM2.80 locally or RM1.80 overseas. No expiry date for the reward points.",TRUE,"{""Personal Accident"": [""Up to RM3,000,000""], ""Travel Insurance"": [""Up to RM3,000,000""], ""Delayed Flight"": [""Up to RM2,000""], ""Missed Flight"": [""Up to RM2,000""], ""Lost Luggage"": [""Up to RM8,000""], ""Delayed Luggage"": [""Up to RM4,000""]}","Doctors, enjoy 4x complimentary access to Plaza Premium Airport Lounges in Malaysia and Singapore! Your travel insurance for up to RM3 million is covered by the bank.",FALSE,,FALSE,
143,https://ringgitplus.com/en/credit-card/The-Store-Pacific-Hong-Leong-Gold-MasterCard.html,https://ringgitplus.com/img/card-400/519489e2193821ed4a0000c1/the-store-pacific-hong-leong-gold-mastercard.jpg,hong_leong_bank,the_store_pacific_hong_leong_gold_mastercard,,,,15% p.a.,0,free*,2000,21 to 65 years old  years old primary card | 18 years old supplementary card,Anybody,TRUE,"{""The Store and Pacific"": [""6%"", ""RM30"", ""from RM1,501 and above monthly""], ""Other Retail"": [""0.5%"", ""uncapped"", ""from RM1 and above in a single receipt""]}","Earn up to 6% cashback at The Store and Pacific, capped at RM30 per month. 0.5% uncapped cashback on any other retail purchases.",FALSE,,,TRUE,"{""Travel Insurance"": [""Up to RM750,000""], ""Delayed Flight"": [""Up to RM600""], ""Missed Flight"": [""Up to RM600""], ""Lost Luggage"": [""Up to RM1,500""], ""Delayed Luggage"": [""Up to RM600""]}",Travel with peace of mind with the Hong Leong Travel Protection Plan. Just charge your holiday tickets to your credit card and enjoy complimentary coverage.,FALSE,,FALSE,
144,https://ringgitplus.com/en/credit-card/ICBC-Visa-Platinum.html,https://ringgitplus.com/img/card-400/52cbc69a8dbd98902100116c/icbc-visa-platinum.jpg,icbc,icbc_visa_platinum,,,,13.5% p.a.,0,free*,8333.33,21 years old  years old primary card | 18 years old supplementary card,Malaysians Only,FALSE,,,TRUE,"{""1 point on every RM1"": [""on all local expenses""]}",Every Ringgit you charge to your ICBC credit card earns you one Bonus Point. You will also get 1x Bonus Point for every RMB2 retail spend. Accumulate them to redeem attractive rewards!,TRUE,,Free Global Travel and Purchase Protection,FALSE,,FALSE,
145,https://ringgitplus.com/en/credit-card/ICBC-Visa-Gold.html,https://ringgitplus.com/img/card-400/52cbb612725695036c001b38/icbc-visa-gold.jpg,icbc,icbc_visa_gold,,,,13.5% p.a.,0,free*,4000,21 years old  years old primary card | 18 years old supplementary card,Malaysians Only,FALSE,,,TRUE,"{""1 point on every RM1"": [""on all local retail transaction""]}","Every Ringgit and RMB2 you charge with this ICBC credit card lets you earn reward points, allowing you to redeem a wide selection of prizes. The rewards points will be with you for life with no expiry date!",FALSE,,,FALSE,,FALSE,
